Cell ID,PseudoTime,Time,Experiment
E87_13,0.016270337922403004,13.0,87
E88_738,0.9236545682102628,738.0,88
E89_165,0.2065081351689612,165.0,89
E90_234,0.2928660826032541,234.0,90
E91_696,0.8710888610763454,696.0,91
E92_455,0.5694618272841051,455.0,92
E93_46,0.057571964956195244,46.0,93
E94_231,0.28911138923654567,231.0,94
E95_71,0.08886107634543179,71.0,95
E96_510,0.6382978723404256,510.0,96
E97_349,0.43679599499374216,349.0,97
E98_704,0.8811013767209012,704.0,98
E99_269,0.33667083854818525,269.0,99
E100_34,0.0425531914893617,34.0,100
E101_767,0.9599499374217773,767.0,101
E102_383,0.4793491864831039,383.0,102
E103_235,0.29411764705882354,235.0,103
E104_364,0.4555694618272841,364.0,104
E105_77,0.09637046307884856,77.0,105
E106_685,0.8573216520650814,685.0,106
E107_116,0.14518147684605756,116.0,107
E108_675,0.8448060075093867,675.0,108
E109_331,0.4142678347934919,331.0,109
E110_649,0.8122653316645807,649.0,110
E111_515,0.6445556946182729,515.0,111
E112_710,0.8886107634543179,710.0,112
E113_32,0.04005006257822278,32.0,113
E114_394,0.493116395494368,394.0,114
E115_324,0.40550688360450565,324.0,115
E116_552,0.690863579474343,552.0,116
E117_381,0.47684605757196497,381.0,117
E118_573,0.7171464330413017,573.0,118
E119_587,0.7346683354192741,587.0,119
E120_525,0.6570713391739674,525.0,120
E121_591,0.7396745932415519,591.0,121
E122_520,0.6508135168961201,520.0,122
E123_85,0.10638297872340426,85.0,123
E124_203,0.25406758448060074,203.0,124
E125_335,0.4192740926157697,335.0,125
E126_477,0.5969962453066333,477.0,126
E127_364,0.4555694618272841,364.0,127
E128_292,0.36545682102628285,292.0,128
E129_756,0.9461827284105131,756.0,129
E130_589,0.737171464330413,589.0,130
E131_663,0.8297872340425532,663.0,131
E132_785,0.9824780976220275,785.0,132
E133_147,0.18397997496871088,147.0,133
E134_663,0.8297872340425532,663.0,134
E135_550,0.688360450563204,550.0,135
E136_444,0.5556946182728411,444.0,136
E137_221,0.2765957446808511,221.0,137
E138_504,0.6307884856070087,504.0,138
E139_559,0.6996245306633292,559.0,139
E140_474,0.5932415519399249,474.0,140
E141_19,0.023779724655819776,19.0,141
E142_214,0.26783479349186484,214.0,142
E143_488,0.6107634543178974,488.0,143
E144_101,0.12640801001251564,101.0,144
E145_202,0.2528160200250313,202.0,145
E146_770,0.9637046307884856,770.0,146
E147_369,0.4618272841051314,369.0,147
E148_294,0.36795994993742176,294.0,148
E149_799,1.0,799.0,149
E150_457,0.571964956195244,457.0,150
E151_504,0.6307884856070087,504.0,151
E152_18,0.02252816020025031,18.0,152
E153_790,0.9887359198998749,790.0,153
E154_789,0.9874843554443054,789.0,154
E155_25,0.03128911138923655,25.0,155
E156_191,0.2390488110137672,191.0,156
E157_461,0.5769712140175219,461.0,157
E158_31,0.03879849812265332,31.0,158
E159_791,0.9899874843554443,791.0,159
E160_415,0.5193992490613266,415.0,160
E161_701,0.8773466833541927,701.0,161
E162_778,0.9737171464330413,778.0,162
E163_580,0.7259073842302879,580.0,163
E164_554,0.6933667083854819,554.0,164
E165_612,0.7659574468085106,612.0,165
E166_744,0.9311639549436797,744.0,166
E167_544,0.6808510638297872,544.0,167
E168_617,0.772215269086358,617.0,168
E169_641,0.8022528160200251,641.0,169
E170_400,0.5006257822277848,400.0,170
E171_706,0.8836045056320401,706.0,171
E172_747,0.934918648310388,747.0,172
E173_666,0.8335419274092616,666.0,173
E174_476,0.5957446808510638,476.0,174
E175_289,0.3617021276595745,289.0,175
E176_87,0.10888610763454318,87.0,176
E177_60,0.07509386733416772,60.0,177
E178_81,0.10137672090112641,81.0,178
E179_283,0.3541927409261577,283.0,179
E180_669,0.83729662077597,669.0,180
E181_441,0.5519399249061326,441.0,181
E182_581,0.7271589486858573,581.0,182
E183_515,0.6445556946182729,515.0,183
E184_50,0.0625782227784731,50.0,184
E185_379,0.47434292866082606,379.0,185
E186_20,0.025031289111389236,20.0,186
E187_77,0.09637046307884856,77.0,187
E188_357,0.44680851063829785,357.0,188
E189_541,0.6770963704630788,541.0,189
E190_197,0.246558197747184,197.0,190
E191_635,0.7947434292866082,635.0,191
E192_282,0.35294117647058826,282.0,192
E193_669,0.83729662077597,669.0,193
E194_648,0.8110137672090113,648.0,194
E195_239,0.29912390488110135,239.0,195
E196_748,0.9361702127659575,748.0,196
E197_775,0.9699624530663329,775.0,197
E198_135,0.16896120150187735,135.0,198
E199_336,0.42052565707133915,336.0,199
E200_8,0.010012515644555695,8.0,200
E201_774,0.9687108886107635,774.0,201
E202_773,0.967459324155194,773.0,202
E203_613,0.7672090112640801,613.0,203
E204_657,0.8222778473091364,657.0,204
E205_261,0.32665832290362956,261.0,205
E206_387,0.48435544430538174,387.0,206
E207_328,0.41051314142678347,328.0,207
E208_424,0.5306633291614519,424.0,208
E209_478,0.5982478097622027,478.0,209
E210_116,0.14518147684605756,116.0,210
E211_641,0.8022528160200251,641.0,211
E212_374,0.46808510638297873,374.0,212
E213_402,0.5031289111389237,402.0,213
E214_159,0.19899874843554444,159.0,214
E215_663,0.8297872340425532,663.0,215
E216_54,0.06758448060075094,54.0,216
E217_612,0.7659574468085106,612.0,217
E218_383,0.4793491864831039,383.0,218
E219_89,0.1113892365456821,89.0,219
E220_515,0.6445556946182729,515.0,220
E221_701,0.8773466833541927,701.0,221
E222_416,0.5206508135168961,416.0,222
E223_759,0.9499374217772215,759.0,223
E224_595,0.7446808510638298,595.0,224
E225_164,0.20525657071339173,164.0,225
E226_137,0.17146433041301626,137.0,226
E227_675,0.8448060075093867,675.0,227
E228_493,0.6170212765957447,493.0,228
E229_137,0.17146433041301626,137.0,229
E230_398,0.4981226533166458,398.0,230
E231_436,0.5456821026282853,436.0,231
E232_376,0.47058823529411764,376.0,232
E233_272,0.3404255319148936,272.0,233
E234_113,0.1414267834793492,113.0,234
E235_763,0.9549436795994993,763.0,235
E236_511,0.639549436795995,511.0,236
E237_778,0.9737171464330413,778.0,237
E238_573,0.7171464330413017,573.0,238
E239_652,0.8160200250312891,652.0,239
E240_310,0.3879849812265332,310.0,240
E241_252,0.31539424280350437,252.0,241
E242_602,0.753441802252816,602.0,242
E243_321,0.40175219023779724,321.0,243
E244_109,0.13642052565707133,109.0,244
E245_242,0.30287859824780977,242.0,245
E246_338,0.4230287859824781,338.0,246
E247_560,0.7008760951188986,560.0,247
E248_490,0.6132665832290363,490.0,248
E249_32,0.04005006257822278,32.0,249
E250_780,0.9762202753441802,780.0,250
E251_596,0.7459324155193993,596.0,251
E252_411,0.5143929912390488,411.0,252
E253_306,0.3829787234042553,306.0,253
E254_8,0.010012515644555695,8.0,254
E255_99,0.12390488110137672,99.0,255
E256_109,0.13642052565707133,109.0,256
E257_267,0.3341677096370463,267.0,257
E258_260,0.32540675844806005,260.0,258
E259_15,0.01877346683354193,15.0,259
E260_733,0.9173967459324155,733.0,260
E261_789,0.9874843554443054,789.0,261
E262_190,0.23779724655819776,190.0,262
E263_773,0.967459324155194,773.0,263
E264_194,0.2428035043804756,194.0,264
E265_109,0.13642052565707133,109.0,265
E266_578,0.723404255319149,578.0,266
E267_364,0.4555694618272841,364.0,267
E268_165,0.2065081351689612,165.0,268
E269_575,0.7196495619524406,575.0,269
E270_555,0.6946182728410513,555.0,270
E271_306,0.3829787234042553,306.0,271
E272_328,0.41051314142678347,328.0,272
E273_424,0.5306633291614519,424.0,273
E274_588,0.7359198998748435,588.0,274
E275_680,0.851063829787234,680.0,275
E276_340,0.425531914893617,340.0,276
E277_712,0.8911138923654568,712.0,277
E278_167,0.20901126408010012,167.0,278
E279_289,0.3617021276595745,289.0,279
E280_778,0.9737171464330413,778.0,280
E281_674,0.8435544430538173,674.0,281
E282_799,1.0,799.0,282
E283_448,0.5607008760951189,448.0,283
E284_224,0.28035043804755944,224.0,284
E285_84,0.10513141426783479,84.0,285
E286_103,0.12891113892365458,103.0,286
E287_716,0.8961201501877347,716.0,287
E288_772,0.9662077596996246,772.0,288
E289_239,0.29912390488110135,239.0,289
E290_10,0.012515644555694618,10.0,290
E291_585,0.7321652065081352,585.0,291
E292_192,0.24030037546933666,192.0,292
E293_790,0.9887359198998749,790.0,293
E294_590,0.7384230287859824,590.0,294
E295_550,0.688360450563204,550.0,295
E296_288,0.360450563204005,288.0,296
E297_581,0.7271589486858573,581.0,297
E298_140,0.17521902377972465,140.0,298
E299_442,0.5531914893617021,442.0,299
E300_438,0.5481852315394243,438.0,300
E301_708,0.886107634543179,708.0,301
E302_320,0.4005006257822278,320.0,302
E303_651,0.8147684605757196,651.0,303
E304_781,0.9774718397997497,781.0,304
E305_47,0.058823529411764705,47.0,305
E306_749,0.9374217772215269,749.0,306
E307_699,0.8748435544430538,699.0,307
E308_193,0.24155193992490614,193.0,308
E309_89,0.1113892365456821,89.0,309
E310_307,0.38423028785982477,307.0,310
E311_111,0.13892365456821026,111.0,311
E312_73,0.09136420525657071,73.0,312
E313_517,0.6470588235294118,517.0,313
E314_303,0.37922403003754696,303.0,314
E315_451,0.5644555694618273,451.0,315
E316_490,0.6132665832290363,490.0,316
E317_141,0.17647058823529413,141.0,317
E318_667,0.8347934918648311,667.0,318
E319_206,0.25782227784730916,206.0,319
E320_269,0.33667083854818525,269.0,320
E321_503,0.6295369211514393,503.0,321
E322_561,0.7021276595744681,561.0,322
E323_560,0.7008760951188986,560.0,323
E324_545,0.6821026282853567,545.0,324
E325_377,0.4718397997496871,377.0,325
E326_494,0.6182728410513142,494.0,326
E327_243,0.3041301627033792,243.0,327
E328_406,0.5081351689612015,406.0,328
E329_384,0.4806007509386733,384.0,329
E330_174,0.21777221526908636,174.0,330
E331_788,0.986232790988736,788.0,331
E332_111,0.13892365456821026,111.0,332
E333_645,0.8072590738423029,645.0,333
E334_636,0.7959949937421777,636.0,334
E335_528,0.6608260325406758,528.0,335
E336_345,0.43178973717146435,345.0,336
E337_153,0.19148936170212766,153.0,337
E338_0,0.0,0.0,338
E339_493,0.6170212765957447,493.0,339
E340_320,0.4005006257822278,320.0,340
E341_541,0.6770963704630788,541.0,341
E342_417,0.5219023779724656,417.0,342
E343_325,0.4067584480600751,325.0,343
E344_303,0.37922403003754696,303.0,344
E345_784,0.981226533166458,784.0,345
E346_221,0.2765957446808511,221.0,346
E347_792,0.9912390488110138,792.0,347
E348_592,0.7409261576971214,592.0,348
E349_761,0.9524405506883604,761.0,349
E350_204,0.2553191489361702,204.0,350
E351_184,0.23028785982478098,184.0,351
E352_105,0.13141426783479349,105.0,352
E353_425,0.5319148936170213,425.0,353
E354_673,0.8423028785982478,673.0,354
E355_101,0.12640801001251564,101.0,355
E356_782,0.9787234042553191,782.0,356
E357_159,0.19899874843554444,159.0,357
E358_114,0.14267834793491865,114.0,358
E359_244,0.3053817271589487,244.0,359
E360_328,0.41051314142678347,328.0,360
E361_485,0.6070087609511889,485.0,361
E362_81,0.10137672090112641,81.0,362
E363_21,0.026282853566958697,21.0,363
E364_227,0.28410513141426785,227.0,364
E365_54,0.06758448060075094,54.0,365
E366_529,0.6620775969962454,529.0,366
E367_749,0.9374217772215269,749.0,367
E368_422,0.5281602002503129,422.0,368
E369_756,0.9461827284105131,756.0,369
E370_116,0.14518147684605756,116.0,370
E371_755,0.9449311639549437,755.0,371
E372_104,0.13016270337922403,104.0,372
E373_12,0.015018773466833541,12.0,373
E374_731,0.9148936170212766,731.0,374
E375_4,0.0050062578222778474,4.0,375
E376_483,0.60450563204005,483.0,376
E377_112,0.14017521902377972,112.0,377
E378_379,0.47434292866082606,379.0,378
E379_648,0.8110137672090113,648.0,379
E380_94,0.11764705882352941,94.0,380
E381_417,0.5219023779724656,417.0,381
E382_670,0.8385481852315394,670.0,382
E383_635,0.7947434292866082,635.0,383
E384_764,0.9561952440550688,764.0,384
E385_566,0.7083854818523154,566.0,385
E386_238,0.2978723404255319,238.0,386
E387_778,0.9737171464330413,778.0,387
E388_687,0.8598247809762203,687.0,388
E389_291,0.3642052565707134,291.0,389
E390_390,0.4881101376720901,390.0,390
E391_181,0.2265331664580726,181.0,391
E392_6,0.007509386733416771,6.0,392
E393_521,0.6520650813516896,521.0,393
E394_794,0.9937421777221527,794.0,394
E395_25,0.03128911138923655,25.0,395
E396_747,0.934918648310388,747.0,396
E397_253,0.3166458072590738,253.0,397
E398_308,0.3854818523153942,308.0,398
E399_7,0.008760951188986232,7.0,399
E400_455,0.5694618272841051,455.0,400
E401_236,0.295369211514393,236.0,401
E402_726,0.9086357947434293,726.0,402
E403_400,0.5006257822277848,400.0,403
E404_512,0.6408010012515645,512.0,404
E405_296,0.3704630788485607,296.0,405
E406_217,0.2715894868585732,217.0,406
E407_749,0.9374217772215269,749.0,407
E408_19,0.023779724655819776,19.0,408
E409_689,0.8623279098873592,689.0,409
E410_340,0.425531914893617,340.0,410
E411_386,0.4831038798498123,386.0,411
E412_367,0.4593241551939925,367.0,412
E413_338,0.4230287859824781,338.0,413
E414_2,0.0025031289111389237,2.0,414
E415_703,0.8798498122653317,703.0,415
E416_219,0.27409261576971217,219.0,416
E417_736,0.9211514392991239,736.0,417
E418_123,0.1539424280350438,123.0,418
E419_753,0.9424280350438048,753.0,419
E420_418,0.523153942428035,418.0,420
E421_573,0.7171464330413017,573.0,421
E422_425,0.5319148936170213,425.0,422
E423_431,0.5394242803504381,431.0,423
E424_176,0.2202753441802253,176.0,424
E425_526,0.6583229036295369,526.0,425
E426_430,0.5381727158948686,430.0,426
E427_559,0.6996245306633292,559.0,427
E428_110,0.1376720901126408,110.0,428
E429_490,0.6132665832290363,490.0,429
E430_798,0.9987484355444305,798.0,430
E431_340,0.425531914893617,340.0,431
E432_608,0.7609511889862328,608.0,432
E433_629,0.7872340425531915,629.0,433
E434_245,0.30663329161451813,245.0,434
E435_388,0.4856070087609512,388.0,435
E436_640,0.8010012515644556,640.0,436
E437_36,0.04505632040050062,36.0,437
E438_643,0.804755944931164,643.0,438
E439_113,0.1414267834793492,113.0,439
E440_153,0.19148936170212766,153.0,440
E441_346,0.4330413016270338,346.0,441
E442_771,0.9649561952440551,771.0,442
E443_24,0.030037546933667083,24.0,443
E444_256,0.32040050062578224,256.0,444
E445_572,0.7158948685857321,572.0,445
E446_279,0.34918648310387984,279.0,446
E447_325,0.4067584480600751,325.0,447
E448_252,0.31539424280350437,252.0,448
E449_574,0.718397997496871,574.0,449
E450_289,0.3617021276595745,289.0,450
E451_531,0.6645807259073843,531.0,451
E452_760,0.951188986232791,760.0,452
E453_346,0.4330413016270338,346.0,453
E454_395,0.49436795994993743,395.0,454
E455_365,0.4568210262828536,365.0,455
E456_637,0.7972465581977471,637.0,456
E457_390,0.4881101376720901,390.0,457
E458_401,0.5018773466833542,401.0,458
E459_640,0.8010012515644556,640.0,459
E460_658,0.8235294117647058,658.0,460
E461_63,0.07884856070087609,63.0,461
E462_606,0.7584480600750939,606.0,462
E463_237,0.29662077596996245,237.0,463
E464_709,0.8873591989987485,709.0,464
E465_372,0.4655819774718398,372.0,465
E466_798,0.9987484355444305,798.0,466
E467_565,0.7071339173967459,565.0,467
E468_423,0.5294117647058824,423.0,468
E469_538,0.6733416770963705,538.0,469
E470_268,0.3354192740926158,268.0,470
E471_158,0.19774718397997496,158.0,471
E472_249,0.311639549436796,249.0,472
E473_612,0.7659574468085106,612.0,473
E474_483,0.60450563204005,483.0,474
E475_337,0.42177722152690866,337.0,475
E476_40,0.05006257822277847,40.0,476
E477_40,0.05006257822277847,40.0,477
E478_193,0.24155193992490614,193.0,478
E479_415,0.5193992490613266,415.0,479
E480_195,0.24405506883604505,195.0,480
E481_576,0.72090112640801,576.0,481
E482_247,0.3091364205256571,247.0,482
E483_769,0.9624530663329162,769.0,483
E484_645,0.8072590738423029,645.0,484
E485_172,0.21526908635794745,172.0,485
E486_296,0.3704630788485607,296.0,486
E487_147,0.18397997496871088,147.0,487
E488_335,0.4192740926157697,335.0,488
E489_246,0.3078848560700876,246.0,489
E490_762,0.9536921151439299,762.0,490
E491_167,0.20901126408010012,167.0,491
E492_788,0.986232790988736,788.0,492
E493_708,0.886107634543179,708.0,493
E494_344,0.4305381727158949,344.0,494
E495_656,0.8210262828535669,656.0,495
E496_775,0.9699624530663329,775.0,496
E497_506,0.6332916145181476,506.0,497
E498_107,0.13391739674593242,107.0,498
E499_175,0.2190237797246558,175.0,499
E500_641,0.8022528160200251,641.0,500
E501_793,0.9924906132665833,793.0,501
E502_304,0.3804755944931164,304.0,502
E503_325,0.4067584480600751,325.0,503
E504_518,0.6483103879849812,518.0,504
E505_647,0.8097622027534418,647.0,505
E506_720,0.9011264080100125,720.0,506
E507_548,0.685857321652065,548.0,507
E508_432,0.5406758448060075,432.0,508
E509_69,0.08635794743429287,69.0,509
E510_55,0.0688360450563204,55.0,510
E511_517,0.6470588235294118,517.0,511
E512_476,0.5957446808510638,476.0,512
E513_749,0.9374217772215269,749.0,513
E514_679,0.8498122653316645,679.0,514
E515_156,0.19524405506883605,156.0,515
E516_312,0.3904881101376721,312.0,516
E517_102,0.1276595744680851,102.0,517
E518_405,0.5068836045056321,405.0,518
E519_786,0.983729662077597,786.0,519
E520_93,0.11639549436795996,93.0,520
E521_439,0.5494367959949937,439.0,521
E522_47,0.058823529411764705,47.0,522
E523_49,0.06132665832290363,49.0,523
E524_593,0.7421777221526908,593.0,524
E525_226,0.2828535669586984,226.0,525
E526_745,0.932415519399249,745.0,526
E527_250,0.31289111389236546,250.0,527
E528_250,0.31289111389236546,250.0,528
E529_78,0.09762202753441802,78.0,529
E530_60,0.07509386733416772,60.0,530
E531_595,0.7446808510638298,595.0,531
E532_550,0.688360450563204,550.0,532
E533_791,0.9899874843554443,791.0,533
E534_81,0.10137672090112641,81.0,534
E535_540,0.6758448060075094,540.0,535
E536_406,0.5081351689612015,406.0,536
E537_753,0.9424280350438048,753.0,537
E538_431,0.5394242803504381,431.0,538
E539_104,0.13016270337922403,104.0,539
E540_576,0.72090112640801,576.0,540
E541_215,0.2690863579474343,215.0,541
E542_342,0.42803504380475593,342.0,542
E543_26,0.03254067584480601,26.0,543
E544_568,0.7108886107634543,568.0,544
E545_585,0.7321652065081352,585.0,545
E546_565,0.7071339173967459,565.0,546
E547_680,0.851063829787234,680.0,547
E548_744,0.9311639549436797,744.0,548
E549_229,0.28660826032540676,229.0,549
E550_437,0.5469336670838548,437.0,550
E551_554,0.6933667083854819,554.0,551
E552_450,0.5632040050062578,450.0,552
E553_396,0.4956195244055069,396.0,553
E554_526,0.6583229036295369,526.0,554
E555_25,0.03128911138923655,25.0,555
E556_536,0.6708385481852316,536.0,556
E557_528,0.6608260325406758,528.0,557
E558_275,0.344180225281602,275.0,558
E559_237,0.29662077596996245,237.0,559
E560_757,0.9474342928660826,757.0,560
E561_260,0.32540675844806005,260.0,561
E562_320,0.4005006257822278,320.0,562
E563_699,0.8748435544430538,699.0,563
E564_29,0.03629536921151439,29.0,564
E565_409,0.5118898623279099,409.0,565
E566_626,0.7834793491864831,626.0,566
E567_699,0.8748435544430538,699.0,567
E568_40,0.05006257822277847,40.0,568
E569_650,0.8135168961201502,650.0,569
E570_700,0.8760951188986232,700.0,570
E571_49,0.06132665832290363,49.0,571
E572_265,0.3316645807259074,265.0,572
E573_515,0.6445556946182729,515.0,573
E574_724,0.9061326658322904,724.0,574
E575_590,0.7384230287859824,590.0,575
E576_446,0.55819774718398,446.0,576
E577_502,0.6282853566958698,502.0,577
E578_297,0.3717146433041302,297.0,578
E579_598,0.7484355444305382,598.0,579
E580_370,0.46307884856070086,370.0,580
E581_735,0.9198998748435544,735.0,581
E582_51,0.06382978723404255,51.0,582
E583_138,0.17271589486858574,138.0,583
E584_489,0.6120150187734669,489.0,584
E585_51,0.06382978723404255,51.0,585
E586_642,0.8035043804755945,642.0,586
E587_46,0.057571964956195244,46.0,587
E588_446,0.55819774718398,446.0,588
E589_546,0.6833541927409261,546.0,589
E590_432,0.5406758448060075,432.0,590
E591_262,0.327909887359199,262.0,591
E592_284,0.35544430538172717,284.0,592
E593_698,0.8735919899874843,698.0,593
E594_660,0.8260325406758448,660.0,594
E595_91,0.11389236545682102,91.0,595
E596_628,0.785982478097622,628.0,596
E597_42,0.052565707133917394,42.0,597
E598_476,0.5957446808510638,476.0,598
E599_684,0.8560700876095119,684.0,599
E600_325,0.4067584480600751,325.0,600
E601_130,0.16270337922403003,130.0,601
E602_689,0.8623279098873592,689.0,602
E603_208,0.26032540675844806,208.0,603
E604_740,0.9261576971214017,740.0,604
E605_540,0.6758448060075094,540.0,605
E606_67,0.08385481852315395,67.0,606
E607_202,0.2528160200250313,202.0,607
E608_505,0.6320400500625782,505.0,608
E609_329,0.4117647058823529,329.0,609
E610_452,0.5657071339173968,452.0,610
E611_528,0.6608260325406758,528.0,611
E612_696,0.8710888610763454,696.0,612
E613_510,0.6382978723404256,510.0,613
E614_720,0.9011264080100125,720.0,614
E615_727,0.9098873591989988,727.0,615
E616_667,0.8347934918648311,667.0,616
E617_253,0.3166458072590738,253.0,617
E618_150,0.18773466833541927,150.0,618
E619_746,0.9336670838548186,746.0,619
E620_2,0.0025031289111389237,2.0,620
E621_651,0.8147684605757196,651.0,621
E622_658,0.8235294117647058,658.0,622
E623_608,0.7609511889862328,608.0,623
E624_703,0.8798498122653317,703.0,624
E625_128,0.16020025031289112,128.0,625
E626_567,0.7096370463078848,567.0,626
E627_455,0.5694618272841051,455.0,627
E628_225,0.2816020025031289,225.0,628
E629_694,0.8685857321652065,694.0,629
E630_89,0.1113892365456821,89.0,630
E631_650,0.8135168961201502,650.0,631
E632_202,0.2528160200250313,202.0,632
E633_1,0.0012515644555694619,1.0,633
E634_108,0.13516896120150187,108.0,634
E635_87,0.10888610763454318,87.0,635
E636_54,0.06758448060075094,54.0,636
E637_276,0.3454317897371715,276.0,637
E638_225,0.2816020025031289,225.0,638
E639_478,0.5982478097622027,478.0,639
E640_281,0.35168961201501875,281.0,640
E641_569,0.7121401752190237,569.0,641
E642_539,0.6745932415519399,539.0,642
E643_252,0.31539424280350437,252.0,643
E644_76,0.0951188986232791,76.0,644
E645_213,0.2665832290362954,213.0,645
E646_325,0.4067584480600751,325.0,646
E647_118,0.1476846057571965,118.0,647
E648_785,0.9824780976220275,785.0,648
E649_277,0.34668335419274093,277.0,649
E650_593,0.7421777221526908,593.0,650
E651_623,0.7797246558197747,623.0,651
E652_15,0.01877346683354193,15.0,652
E653_112,0.14017521902377972,112.0,653
E654_228,0.2853566958698373,228.0,654
E655_313,0.39173967459324155,313.0,655
E656_495,0.6195244055068836,495.0,656
E657_493,0.6170212765957447,493.0,657
E658_582,0.7284105131414268,582.0,658
E659_260,0.32540675844806005,260.0,659
E660_671,0.8397997496871089,671.0,660
E661_793,0.9924906132665833,793.0,661
E662_502,0.6282853566958698,502.0,662
E663_723,0.904881101376721,723.0,663
E664_563,0.704630788485607,563.0,664
E665_409,0.5118898623279099,409.0,665
E666_626,0.7834793491864831,626.0,666
E667_715,0.8948685857321652,715.0,667
E668_347,0.43429286608260326,347.0,668
E669_122,0.15269086357947434,122.0,669
E670_339,0.42428035043804757,339.0,670
E671_372,0.4655819774718398,372.0,671
E672_54,0.06758448060075094,54.0,672
E673_79,0.09887359198998748,79.0,673
E674_401,0.5018773466833542,401.0,674
E675_242,0.30287859824780977,242.0,675
E676_370,0.46307884856070086,370.0,676
E677_227,0.28410513141426785,227.0,677
E678_163,0.20400500625782228,163.0,678
E679_625,0.7822277847309136,625.0,679
E680_32,0.04005006257822278,32.0,680
E681_525,0.6570713391739674,525.0,681
E682_278,0.3479349186483104,278.0,682
E683_261,0.32665832290362956,261.0,683
E684_419,0.5244055068836045,419.0,684
E685_112,0.14017521902377972,112.0,685
E686_120,0.15018773466833543,120.0,686
E687_31,0.03879849812265332,31.0,687
E688_664,0.8310387984981227,664.0,688
E689_428,0.5356695869837297,428.0,689
E690_312,0.3904881101376721,312.0,690
E691_368,0.46057571964956195,368.0,691
E692_206,0.25782227784730916,206.0,692
E693_384,0.4806007509386733,384.0,693
E694_389,0.48685857321652065,389.0,694
E695_600,0.7509386733416771,600.0,695
E696_28,0.03504380475594493,28.0,696
E697_124,0.15519399249061328,124.0,697
E698_619,0.7747183979974969,619.0,698
E699_376,0.47058823529411764,376.0,699
E700_707,0.8848560700876095,707.0,700
